pid;Bedroom;FullBath;HalfBath;Exter Cond;Exter Qual;Heating QC;Kitchen Qual;MS Zoning;pid_1;Roof Style;Roof Matl;Exterior 1st;Exterior 2nd;Mas Vnr Type;Mas Vnr Area;foundation;heating;Central Air;electrical;1st Flr SF;2nd Flr SF;Low Qual Fin SF;Kitchen AbvGr;TotRms AbvGrd;functional;fireplaces;Fireplace Qu;Paved Drive;Wood Deck SF;Open Porch SF;Enclosed Porch;3Ssn Porch;Screen Porch;fence;MS SubClass;Gr Liv Area;description;code;id;description_1;code_1;pid_1_1;Sale Date;Sale Type;Sale Condition;saleprice
908103310;4;2;0;3;3;3;3;6;908103310;Flat   ;Tar&Grv;Plywood;Wd Shng;BrkFace;355;CBlock;GasA ;Y;SBrkr;1012;0;0;0;4;Typ ;0;NA;Y;0;0;0;0;0;NA   ;90;1012;;;6;Residential Low Density      ;RL     ;908103310;2006/10/20 00:00:00.000000000;WD   ;AdjLand;127500
908103320;4;2;0;3;3;3;3;6;908103320;Flat   ;Tar&Grv;WdShing;Plywood;BrkFace;250;CBlock;GasA ;Y;SBrkr;980;0;0;0;4;Typ ;0;NA;Y;0;0;0;0;0;NA   ;90;980;;;6;Residential Low Density      ;RL     ;908103320;2006/10/27 00:00:00.000000000;WD   ;AdjLand;127500
908103350;3;1;0;3;3;3;3;6;908103350;Gable  ;CompShg;Plywood;Plywood;None   ;0;CBlock;GasA ;Y;SBrkr;1096;0;0;1;5;Typ ;1;Fa;Y;0;0;0;0;0;NA   ;80;1096;;;6;Residential Low Density      ;RL     ;908103350;2010/06/11 00:00:00.000000000;WD   ;Normal ;125200
908127040;3;1;0;3;3;3;3;6;908127040;Hip    ;CompShg;HdBoard;HdBoard;BrkFace;48;CBlock;GasA ;Y;FuseF;960;0;0;1;6;Typ ;0;NA;P;120;0;0;0;0;NA   ;20;960;;;6;Residential Low Density      ;RL     ;908127040;2007/05/12 00:00:00.000000000;WD   ;Normal ;94750
908127050;2;1;0;3;3;3;3;6;908127050;Gable  ;CompShg;HdBoard;Plywood;None   ;0;CBlock;GasA ;Y;SBrkr;1176;0;0;1;5;Typ ;0;NA;Y;0;92;0;0;112;NA   ;20;1176;;;6;Residential Low Density      ;RL     ;908127050;2006/12/14 00:00:00.000000000;WD   ;Abnorml;119900
908127060;3;1;0;2;3;3;3;6;908127060;Gable  ;CompShg;VinylSd;VinylSd;None   ;0;CBlock;GasA ;Y;SBrkr;901;450;0;1;7;Typ ;1;Gd;N;0;0;43;0;100;NA   ;50;1351;;;6;Residential Low Density      ;RL     ;908127060;2007/07/18 00:00:00.000000000;WD   ;Normal ;122000
908127070;2;1;0;3;3;2;3;6;908127070;Hip    ;CompShg;HdBoard;HdBoard;Stone  ;198;CBlock;GasA ;Y;SBrkr;1179;0;0;1;5;Min2;0;NA;P;0;0;0;0;0;GdPrv;20;1179;;;6;Residential Low Density      ;RL     ;908127070;2007/06/20 00:00:00.000000000;WD   ;Normal ;110000
908127100;3;1;0;2;3;3;3;6;908127100;Gable  ;CompShg;HdBoard;HdBoard;BrkFace;104;CBlock;GasA ;Y;SBrkr;816;0;0;1;5;Typ ;0;NA;Y;0;32;0;0;0;NA   ;90;816;;;6;Residential Low Density      ;RL     ;908127100;2007/05/18 00:00:00.000000000;WD   ;Normal ;118500
908127120;3;1;0;3;3;1;3;6;908127120;Gable  ;CompShg;WdShing;Wd Shng;None   ;0;CBlock;GasA ;Y;SBrkr;996;0;0;1;6;Typ ;1;Gd;Y;144;0;0;0;0;NA   ;30;996;;;6;Residential Low Density      ;RL     ;908127120;2008/07/17 00:00:00.000000000;WD   ;Normal ;108000
908128050;3;2;0;3;3;3;3;6;908128050;Gable  ;CompShg;Plywood;Plywood;None   ;0;CBlock;GasA ;Y;SBrkr;1181;0;0;1;6;Typ ;0;NA;Y;0;0;180;0;0;MnPrv;85;1181;;;6;Residential Low Density      ;RL     ;908128050;2008/04/16 00:00:00.000000000;WD   ;Normal ;137500
908128060;4;3;0;3;2;1;2;6;908128060;Gable  ;CompShg;HdBoard;HdBoard;BrkFace;500;Slab  ;GasA ;Y;SBrkr;495;1427;0;1;7;Typ ;1;Ex;Y;0;0;177;0;0;NA   ;85;1922;;;6;Residential Low Density      ;RL     ;908128060;2009/07/16 00:00:00.000000000;ConLD;Normal ;198500
908128100;3;2;1;3;2;1;2;6;908128100;Hip    ;CompShg;HdBoard;Stucco ;BrkFace;190;PConc ;GasA ;Y;SBrkr;806;918;0;1;8;Typ ;1;Gd;Y;168;57;0;0;0;NA   ;60;1724;;;6;Residential Low Density      ;RL     ;908128100;2006/05/14 00:00:00.000000000;WD   ;Normal ;196500
908128110;3;2;1;3;2;1;2;6;908128110;Gable  ;CompShg;VinylSd;VinylSd;Stone  ;92;PConc ;GasA ;Y;SBrkr;760;896;0;1;7;Typ ;1;Gd;Y;178;128;0;0;0;NA   ;60;1656;;;6;Residential Low Density      ;RL     ;908128110;2008/07/22 00:00:00.000000000;WD   ;Normal ;165400
908130020;2;1;0;3;3;1;2;6;908130020;Gable  ;CompShg;VinylSd;VinylSd;;;PConc ;GasA ;Y;SBrkr;914;0;0;1;4;Typ ;0;NA;N;32;0;0;0;0;NA   ;20;914;;;6;Residential Low Density      ;RL     ;908130020;2006/04/12 00:00:00.000000000;WD   ;Normal ;117250
908151040;3;1;0;3;3;3;3;6;908151040;Hip    ;CompShg;Plywood;Plywood;None   ;0;CBlock;GasA ;Y;SBrkr;1117;0;0;1;6;Typ ;1;Fa;Y;292;0;0;0;0;NA   ;80;1117;;;6;Residential Low Density      ;RL     ;908151040;2008/11/13 00:00:00.000000000;WD   ;Normal ;147000
908151050;3;1;1;3;3;3;3;6;908151050;Hip    ;CompShg;HdBoard;Plywood;BrkFace;140;CBlock;GasA ;Y;SBrkr;698;728;0;1;6;Typ ;0;NA;Y;252;0;0;0;0;MnPrv;60;1426;;;6;Residential Low Density      ;RL     ;908151050;2009/07/21 00:00:00.000000000;WD   ;Normal ;159500
908152035;3;1;0;3;3;3;3;6;908152035;Gable  ;CompShg;HdBoard;HdBoard;None   ;0;CBlock;GasA ;Y;SBrkr;1149;0;0;1;7;Min1;0;NA;Y;0;240;0;0;0;MnPrv;20;1149;;;6;Residential Low Density      ;RL     ;908152035;2009/07/23 00:00:00.000000000;WD   ;Normal ;127000
908152060;3;1;0;4;3;3;3;6;908152060;Gable  ;CompShg;HdBoard;Plywood;None   ;0;CBlock;GasA ;Y;SBrkr;1044;0;0;1;7;Typ ;1;Fa;Y;228;0;0;0;0;NA   ;80;1044;;;6;Residential Low Density      ;RL     ;908152060;2007/04/19 00:00:00.000000000;WD   ;Normal ;133500
908152070;3;1;1;2;3;3;3;6;908152070;Hip    ;CompShg;HdBoard;HdBoard;BrkFace;174;CBlock;GasA ;Y;SBrkr;1113;0;0;1;6;Typ ;1;Fa;Y;370;30;0;0;0;GdPrv;20;1113;;;6;Residential Low Density      ;RL     ;908152070;2007/05/13 00:00:00.000000000;WD   ;Normal ;148000
908152080;3;1;0;3;3;3;3;6;908152080;Gable  ;CompShg;Plywood;Plywood;None   ;0;CBlock;GasA ;Y;SBrkr;1117;0;0;1;6;Typ ;1;TA;Y;144;0;0;0;0;MnPrv;80;1117;;;6;Residential Low Density      ;RL     ;908152080;2010/03/20 00:00:00.000000000;WD   ;Abnorml;107000
908152100;3;1;0;3;3;1;3;6;908152100;Hip    ;CompShg;MetalSd;MetalSd;BrkFace;255;CBlock;GasA ;Y;SBrkr;1125;0;0;1;6;Typ ;1;Fa;Y;296;0;0;0;0;GdWo ;80;1125;;;6;Residential Low Density      ;RL     ;908152100;2009/10/28 00:00:00.000000000;WD   ;Abnorml;125000
908152110;3;1;1;3;3;3;3;6;908152110;Hip    ;CompShg;Plywood;Plywood;None   ;0;CBlock;GasA ;Y;SBrkr;684;714;0;1;6;Typ ;1;TA;Y;0;0;0;0;0;MnPrv;60;1398;;;6;Residential Low Density      ;RL     ;908152110;2008/02/13 00:00:00.000000000;WD   ;Normal ;160500
908152180;5;2;1;3;3;3;3;6;908152180;Gable  ;CompShg;Plywood;Plywood;None   ;0;Slab  ;GasA ;Y;SBrkr;1100;1133;0;2;11;Typ ;0;NA;Y;0;0;0;0;0;NA   ;90;2233;;;6;Residential Low Density      ;RL     ;908152180;2007/02/26 00:00:00.000000000;WD   ;Normal ;141000
908152260;2;1;1;3;3;2;3;6;908152260;Gable  ;CompShg;VinylSd;VinylSd;None   ;0;PConc ;GasA ;Y;SBrkr;1125;0;0;1;5;Typ ;0;NA;Y;80;64;0;0;0;NA   ;20;1125;;;6;Residential Low Density      ;RL     ;908152260;2007/04/15 00:00:00.000000000;New  ;Partial;155000
908152270;2;1;1;3;3;1;2;6;908152270;Gable  ;CompShg;VinylSd;VinylSd;None   ;0;PConc ;GasA ;Y;SBrkr;1132;0;0;1;5;Typ ;0;NA;Y;252;64;0;0;0;NA   ;20;1132;;;6;Residential Low Density      ;RL     ;908152270;2008/06/25 00:00:00.000000000;WD   ;Normal ;176000
908152280;2;1;1;3;3;2;3;6;908152280;Gable  ;CompShg;VinylSd;VinylSd;None   ;0;PConc ;GasA ;Y;SBrkr;1090;0;0;1;5;Typ ;0;NA;Y;0;49;0;0;0;NA   ;20;1090;;;6;Residential Low Density      ;RL     ;908152280;2007/06/28 00:00:00.000000000;WD   ;Normal ;157000
908152290;3;2;1;3;3;2;3;6;908152290;Gable  ;CompShg;VinylSd;VinylSd;None   ;0;PConc ;GasA ;Y;SBrkr;734;674;0;1;6;Typ ;0;NA;Y;0;85;0;0;0;NA   ;60;1408;;;6;Residential Low Density      ;RL     ;908152290;2007/05/24 00:00:00.000000000;WD   ;Normal ;171500
908154040;3;2;0;3;1;1;1;6;908154040;Hip    ;CompShg;CemntBd;CmentBd;Stone  ;340;PConc ;GasA ;Y;SBrkr;1698;0;0;1;8;Typ ;1;Gd;Y;327;64;0;0;0;NA   ;20;1698;;;6;Residential Low Density      ;RL     ;908154040;2009/02/23 00:00:00.000000000;WD   ;Normal ;320000
908154080;5;3;1;3;3;3;1;6;908154080;Gable  ;CompShg;Plywood;Plywood;None   ;0;Slab  ;GasA ;Y;SBrkr;3820;0;0;1;11;Typ ;2;Gd;Y;0;372;0;0;0;NA   ;20;3820;;;6;Residential Low Density      ;RL     ;908154080;2008/07/19 00:00:00.000000000;WD   ;Normal ;284700
908154195;2;2;1;3;1;1;1;6;908154195;Hip    ;CompShg;CemntBd;CmentBd;Stone  ;1224;PConc ;GasA ;Y;SBrkr;5095;0;0;1;15;Typ ;2;Gd;Y;546;484;0;0;0;NA   ;20;5095;;;6;Residential Low Density      ;RL     ;908154195;2007/10/14 00:00:00.000000000;New  ;Partial;183850
908154205;3;3;1;3;1;1;1;6;908154205;Hip    ;CompShg;CemntBd;CmentBd;Stone  ;762;PConc ;GasA ;Y;SBrkr;3138;1538;0;1;11;Typ ;1;Gd;Y;208;406;0;0;0;NA   ;60;4676;;;6;Residential Low Density      ;RL     ;908154205;2007/10/25 00:00:00.000000000;New  ;Partial;184750
908154235;3;2;1;3;1;1;1;6;908154235;Hip    ;ClyTile;Stucco ;Stucco ;Stone  ;796;PConc ;GasA ;Y;SBrkr;4692;950;0;1;12;Typ ;3;Gd;Y;214;292;0;0;0;NA   ;60;5642;;;6;Residential Low Density      ;RL     ;908154235;2008/01/14 00:00:00.000000000;New  ;Partial;160000
908178050;3;2;1;3;2;1;2;6;908178050;Gable  ;CompShg;VinylSd;VinylSd;None   ;0;PConc ;GasA ;Y;SBrkr;1164;1150;0;1;9;Typ ;1;Ex;Y;0;274;0;0;0;NA   ;60;2314;;;6;Residential Low Density      ;RL     ;908178050;2006/02/20 00:00:00.000000000;ConLD;Normal ;229000
908186040;2;1;0;3;3;1;3;8;908186040;Gable  ;CompShg;VinylSd;VinylSd;BrkFace;80;PConc ;GasA ;Y;SBrkr;1072;0;0;1;5;Typ ;0;NA;Y;0;28;0;0;0;NA   ;180;1072;;;8;Residential Medium Density   ;RM     ;908186040;2008/06/20 00:00:00.000000000;WD   ;Normal ;148000
908186050;2;1;0;3;3;1;2;8;908186050;Gable  ;CompShg;VinylSd;VinylSd;Stone  ;76;PConc ;GasA ;Y;SBrkr;1072;0;0;1;5;Typ ;0;NA;Y;0;44;0;0;0;NA   ;180;1072;;;8;Residential Medium Density   ;RM     ;908186050;2007/05/27 00:00:00.000000000;WD   ;Normal ;140000
908186060;2;1;0;3;3;2;3;8;908186060;Gable  ;CompShg;VinylSd;VinylSd;BrkFace;80;PConc ;GasA ;Y;SBrkr;1072;0;0;1;5;Typ ;0;NA;Y;0;28;0;0;0;NA   ;180;1072;;;8;Residential Medium Density   ;RM     ;908186060;2006/05/12 00:00:00.000000000;WD   ;Normal ;145000
908186070;2;2;0;3;3;2;3;8;908186070;Gable  ;CompShg;VinylSd;VinylSd;BrkFace;82;PConc ;GasA ;Y;SBrkr;1072;0;0;1;5;Typ ;0;NA;Y;0;44;0;0;0;NA   ;180;1072;;;8;Residential Medium Density   ;RM     ;908186070;2006/06/18 00:00:00.000000000;New  ;Partial;140000
908186080;2;1;0;3;3;2;3;8;908186080;Gable  ;CompShg;VinylSd;VinylSd;BrkFace;80;Wood  ;GasA ;Y;SBrkr;1072;0;0;1;5;Typ ;0;NA;Y;0;28;0;0;0;NA   ;180;1072;;;8;Residential Medium Density   ;RM     ;908186080;2009/04/10 00:00:00.000000000;WD   ;Normal ;145500
908186090;2;1;0;3;3;2;3;8;908186090;Gable  ;CompShg;VinylSd;VinylSd;BrkFace;82;PConc ;GasA ;Y;SBrkr;1072;0;0;1;5;Typ ;0;NA;Y;0;44;0;0;0;NA   ;180;1072;;;8;Residential Medium Density   ;RM     ;908186090;2006/10/26 00:00:00.000000000;New  ;Partial;142500
908188110;3;2;0;3;2;1;2;8;908188110;Gable  ;CompShg;VinylSd;VinylSd;Stone  ;50;PConc ;GasA ;Y;SBrkr;970;739;0;1;7;Maj1;0;NA;Y;0;40;0;0;0;NA   ;160;1709;;;8;Residential Medium Density   ;RM     ;908188110;2006/05/25 00:00:00.000000000;WD   ;Normal ;134000
908188120;3;2;0;3;2;1;2;8;908188120;Gable  ;CompShg;VinylSd;VinylSd;Stone  ;50;PConc ;GasA ;Y;SBrkr;970;739;0;1;7;Maj1;0;NA;Y;0;40;0;0;0;NA   ;160;1709;;;8;Residential Medium Density   ;RM     ;908188120;2006/05/27 00:00:00.000000000;WD   ;Normal ;130000
908188130;3;2;0;3;2;1;2;8;908188130;Gable  ;CompShg;VinylSd;VinylSd;Stone  ;50;PConc ;GasA ;Y;SBrkr;970;739;0;1;7;Maj1;0;NA;Y;0;40;0;0;0;NA   ;160;1709;;;8;Residential Medium Density   ;RM     ;908188130;2006/04/22 00:00:00.000000000;WD   ;Normal ;130000
908188140;3;2;0;3;2;1;2;8;908188140;Gable  ;CompShg;VinylSd;VinylSd;Stone  ;50;PConc ;GasA ;Y;SBrkr;970;739;0;1;7;Maj1;0;NA;Y;0;40;0;0;0;NA   ;160;1709;;;8;Residential Medium Density   ;RM     ;908188140;2006/04/26 00:00:00.000000000;WD   ;Normal ;137500
908188150;3;2;0;3;2;1;2;8;908188150;Gable  ;CompShg;VinylSd;VinylSd;Stone  ;117;PConc ;GasA ;Y;SBrkr;976;732;0;1;7;Maj1;0;NA;Y;0;40;0;0;0;NA   ;160;1708;;;8;Residential Medium Density   ;RM     ;908188150;2006/04/21 00:00:00.000000000;WD   ;Normal ;130000
908201040;2;1;0;1;3;1;3;6;908201040;Hip    ;CompShg;VinylSd;VinylSd;None   ;0;CBlock;GasA ;Y;SBrkr;698;0;0;1;4;Typ ;0;NA;Y;0;200;0;0;0;NA   ;20;698;;;6;Residential Low Density      ;RL     ;908201040;2009/06/22 00:00:00.000000000;WD   ;Normal ;118000
908201100;2;2;0;3;3;3;4;6;908201100;Gable  ;CompShg;AsbShng;Plywood;None   ;0;PConc ;GasA ;N;FuseP;1152;0;0;2;6;Typ ;0;NA;N;0;0;0;0;0;NA   ;90;1152;;;6;Residential Low Density      ;RL     ;908201100;2008/06/26 00:00:00.000000000;WD   ;AdjLand;82000
908201110;2;2;0;4;3;3;3;6;908201110;Gable  ;CompShg;AsbShng;Plywood;None   ;0;PConc ;GasA ;N;SBrkr;1152;0;0;2;6;Typ ;0;NA;N;0;0;0;0;0;NA   ;90;1152;;;6;Residential Low Density      ;RL     ;908201110;2008/06/13 00:00:00.000000000;WD   ;AdjLand;82000
908201120;4;2;0;3;3;3;4;6;908201120;Gable  ;CompShg;VinylSd;VinylSd;BrkFace;270;CBlock;GasA ;N;FuseF;1440;0;0;2;8;Typ ;0;NA;Y;0;0;0;0;0;NA   ;90;1440;;;6;Residential Low Density      ;RL     ;908201120;2008/09/12 00:00:00.000000000;WD   ;Normal ;118000
908203090;3;1;0;3;3;3;3;6;908203090;Gable  ;CompShg;AsbShng;AsbShng;None   ;0;CBlock;GasA ;Y;FuseA;876;0;0;1;5;Typ ;0;NA;Y;0;0;0;0;0;MnPrv;20;876;;;6;Residential Low Density      ;RL     ;908203090;2009/03/17 00:00:00.000000000;WD   ;Normal ;85000
908203100;3;1;0;3;3;1;3;6;908203100;Hip    ;CompShg;WdShing;Wd Shng;None   ;0;CBlock;GasA ;Y;SBrkr;960;0;0;1;5;Typ ;0;NA;Y;0;0;0;0;0;MnPrv;20;960;;;6;Residential Low Density      ;RL     ;908203100;2010/05/28 00:00:00.000000000;WD   ;Normal ;90000
908204090;2;1;0;3;3;1;4;6;908204090;Gable  ;CompShg;WdShing;Wd Shng;None   ;0;CBlock;GasA ;Y;SBrkr;960;0;0;1;4;Typ ;0;NA;Y;144;0;35;0;0;NA   ;20;960;;;6;Residential Low Density      ;RL     ;908204090;2007/12/23 00:00:00.000000000;WD   ;Normal ;131750
908204160;2;2;0;3;3;3;3;6;908204160;Gable  ;CompShg;WdShing;Wd Shng;BrkCmn ;58;Slab  ;GasA ;N;FuseF;1152;0;0;2;6;Typ ;0;NA;N;0;0;0;0;0;NA   ;90;1152;;;6;Residential Low Density      ;RL     ;908204160;2008/07/18 00:00:00.000000000;WD   ;Normal ;82500
908204180;2;2;0;3;3;3;4;6;908204180;Gable  ;CompShg;AsbShng;Plywood;BrkCmn ;128;PConc ;GasA ;N;SBrkr;1152;0;0;2;6;Typ ;0;NA;N;0;0;0;0;0;NA   ;90;1152;;;6;Residential Low Density      ;RL     ;908204180;2007/09/26 00:00:00.000000000;WD   ;Normal ;61500
908208020;2;2;0;3;3;1;3;8;908208020;Gable  ;CompShg;VinylSd;VinylSd;None   ;0;PConc ;GasA ;Y;SBrkr;1121;0;0;1;5;Typ ;0;NA;Y;132;64;0;0;0;NA   ;20;1121;;;8;Residential Medium Density   ;RM     ;908208020;2010/03/10 00:00:00.000000000;WD   ;Normal ;140000
908225170;2;1;0;3;3;3;3;6;908225170;Hip    ;CompShg;Wd Sdng;Wd Sdng;None   ;0;CBlock;GasA ;N;FuseP;784;0;0;1;4;Typ ;0;NA;Y;112;0;0;0;0;NA   ;190;784;;;6;Residential Low Density      ;RL     ;908225170;2008/05/27 00:00:00.000000000;WD   ;Normal ;91900
908225180;3;1;0;2;3;1;3;6;908225180;Gable  ;CompShg;VinylSd;VinylSd;None   ;0;CBlock;GasA ;Y;SBrkr;624;312;0;1;5;Typ ;0;NA;Y;0;0;0;0;0;NA   ;50;936;;;6;Residential Low Density      ;RL     ;908225180;2006/04/10 00:00:00.000000000;WD   ;Normal ;97900
908225240;3;1;0;3;3;1;3;6;908225240;Hip    ;CompShg;Wd Sdng;Wd Sdng;BrkFace;132;PConc ;GasA ;Y;SBrkr;948;0;0;1;5;Typ ;0;NA;Y;0;0;0;0;0;NA   ;20;948;;;6;Residential Low Density      ;RL     ;908225240;2007/02/19 00:00:00.000000000;WD   ;Normal ;111000
908225290;3;1;0;3;3;3;3;6;908225290;Gable  ;CompShg;MetalSd;MetalSd;None   ;0;CBlock;GasA ;Y;FuseA;1368;0;0;1;6;Min1;0;NA;Y;0;41;211;0;0;NA   ;20;1368;;;6;Residential Low Density      ;RL     ;908225290;2009/06/16 00:00:00.000000000;WD   ;Normal ;120000
908225310;4;2;0;3;3;3;3;6;908225310;Gable  ;CompShg;Plywood;Plywood;None   ;0;CBlock;GasA ;N;SBrkr;1195;0;0;2;8;Typ ;0;NA;N;118;0;0;0;0;GdWo ;90;1195;;;6;Residential Low Density      ;RL     ;908225310;2007/07/13 00:00:00.000000000;WD   ;Abnorml;98500
908225320;3;1;1;3;3;3;3;6;908225320;Gable  ;CompShg;VinylSd;VinylSd;None   ;0;CBlock;GasA ;Y;FuseA;798;689;0;1;7;Typ ;1;Gd;Y;0;140;0;0;0;MnPrv;50;1487;;;6;Residential Low Density      ;RL     ;908225320;2010/04/28 00:00:00.000000000;WD   ;Normal ;113000
908225370;4;2;0;3;3;3;3;6;908225370;Gable  ;CompShg;WdShing;Wd Shng;None   ;0;Slab  ;Wall ;N;FuseF;1088;441;0;1;9;Mod ;0;NA;N;92;0;185;0;0;NA   ;50;1529;;;6;Residential Low Density      ;RL     ;908225370;2009/04/21 00:00:00.000000000;WD   ;Normal ;98000
908226120;2;1;1;3;3;2;1;6;908226120;Gable  ;CompShg;Wd Sdng;Wd Sdng;None   ;0;PConc ;GasA ;Y;FuseF;585;468;0;1;5;Typ ;0;NA;N;42;0;0;0;0;NA   ;50;1053;;;6;Residential Low Density      ;RL     ;908226120;2008/01/23 00:00:00.000000000;WD   ;Family ;120000
908226130;2;1;0;4;3;4;4;6;908226130;Gable  ;CompShg;MetalSd;MetalSd;None   ;0;BrkTil;Grav ;N;FuseA;672;252;0;1;5;Typ ;0;NA;Y;0;0;0;0;0;MnPrv;190;924;;;6;Residential Low Density      ;RL     ;908226130;2010/07/21 00:00:00.000000000;WD   ;Normal ;80000
908226180;3;1;0;3;3;1;2;5;908226180;Gable  ;CompShg;MetalSd;MetalSd;None   ;0;BrkTil;GasA ;Y;SBrkr;774;0;0;1;6;Typ ;0;NA;Y;0;0;286;0;0;NA   ;30;774;;;5;Residential High Density     ;RH     ;908226180;2007/05/14 00:00:00.000000000;WD   ;Normal ;79000
908227010;3;2;0;4;3;3;3;6;908227010;Gable  ;CompShg;AsbShng;AsbShng;None   ;0;BrkTil;GasA ;Y;FuseF;846;492;0;1;7;Typ ;0;NA;N;0;0;208;0;0;GdPrv;50;1338;;;6;Residential Low Density      ;RL     ;908227010;2006/05/19 00:00:00.000000000;WD   ;AdjLand;92000
908227030;4;1;1;3;3;3;3;6;908227030;Gable  ;CompShg;Wd Sdng;Wd Sdng;None   ;0;BrkTil;GasA ;N;FuseF;1093;576;0;1;9;Min2;0;NA;Y;0;0;56;0;0;NA   ;50;1669;;;6;Residential Low Density      ;RL     ;908227030;2006/05/19 00:00:00.000000000;WD   ;AdjLand;107000
908227040;5;1;0;4;3;3;3;6;908227040;Gambrel;CompShg;Wd Sdng;VinylSd;None   ;0;PConc ;GasA ;Y;SBrkr;658;526;0;1;8;Typ ;0;NA;N;0;151;0;0;0;NA   ;50;1184;;;6;Residential Low Density      ;RL     ;908227040;2006/05/17 00:00:00.000000000;WD   ;AdjLand;81000
908228010;2;1;0;3;3;3;3;6;908228010;Gable  ;CompShg;Wd Sdng;Wd Sdng;None   ;0;BrkTil;GasA ;Y;SBrkr;740;125;0;1;4;Typ ;1;Gd;Y;0;0;84;0;0;NA   ;40;865;;;6;Residential Low Density      ;RL     ;908228010;2007/08/28 00:00:00.000000000;WD   ;Normal ;108500
908228040;4;1;0;2;3;2;3;6;908228040;Gable  ;CompShg;AsbShng;AsbShng;None   ;0;BrkTil;GasA ;Y;SBrkr;949;272;0;1;7;Typ ;0;NA;Y;0;0;236;0;0;NA   ;50;1221;;;6;Residential Low Density      ;RL     ;908228040;2006/03/13 00:00:00.000000000;WD   ;Normal ;104900
908229020;2;1;0;3;3;1;3;6;908229020;Gable  ;CompShg;Wd Sdng;Wd Sdng;None   ;0;PConc ;GasA ;Y;SBrkr;864;0;0;1;4;Typ ;0;NA;Y;0;96;0;0;0;NA   ;30;864;;;6;Residential Low Density      ;RL     ;908229020;2009/07/28 00:00:00.000000000;WD   ;Normal ;99900
908250030;2;1;0;3;3;4;4;6;908250030;Flat   ;Tar&Grv;BrkComm;Brk Cmn;None   ;0;Slab  ;GasW ;N;FuseF;944;0;0;1;4;Min1;0;NA;Y;0;0;0;0;0;NA   ;20;944;;;6;Residential Low Density      ;RL     ;908250030;2009/07/10 00:00:00.000000000;WD   ;Normal ;82000
908250040;4;1;1;2;3;2;3;6;908250040;Gable  ;CompShg;MetalSd;MetalSd;None   ;0;Slab  ;GasA ;Y;SBrkr;929;208;0;1;8;Min1;0;NA;Y;0;0;0;0;0;NA   ;50;1137;;;6;Residential Low Density      ;RL     ;908250040;2008/04/16 00:00:00.000000000;WD   ;Normal ;96000
908250090;2;1;0;3;3;3;3;6;908250090;Gable  ;CompShg;MetalSd;MetalSd;Stone  ;115;CBlock;GasA ;Y;SBrkr;930;0;0;1;5;Typ ;0;NA;Y;134;0;0;0;0;MnPrv;20;930;;;6;Residential Low Density      ;RL     ;908250090;2008/05/20 00:00:00.000000000;WD   ;Normal ;99000
908250100;3;1;0;3;3;1;3;6;908250100;Gable  ;CompShg;MetalSd;MetalSd;None   ;0;CBlock;GasA ;Y;SBrkr;894;0;0;1;5;Typ ;0;NA;Y;0;0;0;0;0;NA   ;20;894;;;6;Residential Low Density      ;RL     ;908250100;2007/05/21 00:00:00.000000000;WD   ;Abnorml;110000
908275040;6;2;0;3;3;3;3;6;908275040;Hip    ;CompShg;VinylSd;VinylSd;BrkFace;74;CBlock;GasA ;Y;SBrkr;1678;0;0;2;10;Typ ;0;NA;Y;0;0;0;0;0;NA   ;90;1678;;;6;Residential Low Density      ;RL     ;908275040;2009/08/14 00:00:00.000000000;WD   ;Normal ;119900
908275090;2;1;1;3;3;2;3;6;908275090;Gable  ;CompShg;MetalSd;HdBoard;None   ;0;CBlock;GasA ;N;SBrkr;796;550;0;1;6;Min2;0;NA;Y;168;24;0;0;0;GdWo ;50;1346;;;6;Residential Low Density      ;RL     ;908275090;2007/05/14 00:00:00.000000000;WD   ;Normal ;112000
908275110;2;1;0;3;3;1;3;6;908275110;Hip    ;CompShg;HdBoard;HdBoard;BrkFace;259;CBlock;GasA ;Y;SBrkr;1560;0;0;1;7;Min1;1;TA;Y;0;0;0;0;0;NA   ;20;1560;;;6;Residential Low Density      ;RL     ;908275110;2009/05/24 00:00:00.000000000;WD   ;Normal ;103500
908275130;3;1;0;3;3;1;3;6;908275130;Gable  ;CompShg;MetalSd;MetalSd;None   ;0;CBlock;GasA ;Y;SBrkr;768;432;0;1;6;Typ ;0;NA;Y;0;0;0;0;0;NA   ;50;1200;;;6;Residential Low Density      ;RL     ;908275130;2008/05/22 00:00:00.000000000;WD   ;Normal ;130500
908275180;4;2;0;3;3;1;3;6;908275180;Gable  ;CompShg;MetalSd;MetalSd;None   ;0;PConc ;GasA ;Y;SBrkr;997;473;0;1;7;Typ ;0;NA;Y;0;0;0;0;156;NA   ;50;1470;;;6;Residential Low Density      ;RL     ;908275180;2008/05/27 00:00:00.000000000;WD   ;Normal ;135000
908275200;2;1;0;3;3;3;3;6;908275200;Gable  ;CompShg;MetalSd;MetalSd;None   ;0;CBlock;GasA ;Y;SBrkr;768;0;0;1;4;Typ ;1;Fa;Y;0;0;196;0;0;MnPrv;20;768;;;6;Residential Low Density      ;RL     ;908275200;2007/07/23 00:00:00.000000000;WD   ;Normal ;125000
